Notified,Source,Destination,Protocol,Length,Info
1,192.168.56.101,192.168.56.106,TCP,74,"445  >  44256 [SYN, ACK] Seq=0 Ack=1 Win=5792 Len=0 MSS=1460 SACK_PERM=1 TSval=200524 TSecr=1004440286 WS=64"
1,192.168.56.106,192.168.56.101,TCP,66,44256  >  445 [ACK] Seq=1 Ack=1 Win=64256 Len=0 TSval=1004440287 TSecr=200524
1,192.168.56.101,192.168.56.106,TCP,74,"512  >  44144 [SYN, ACK] Seq=0 Ack=1 Win=5792 Len=0 MSS=1460 SACK_PERM=1 TSval=200524 TSecr=1004440286 WS=64"
1,192.168.56.106,192.168.56.101,TCP,66,44144  >  512 [ACK] Seq=1 Ack=1 Win=64256 Len=0 TSval=1004440287 TSecr=200524
1,192.168.56.101,192.168.56.106,TCP,74,"513  >  35548 [SYN, ACK] Seq=0 Ack=1 Win=5792 Len=0 MSS=1460 SACK_PERM=1 TSval=200524 TSecr=1004440287 WS=64"
1,192.168.56.106,192.168.56.101,TCP,66,35548  >  513 [ACK] Seq=1 Ack=1 Win=64256 Len=0 TSval=1004440287 TSecr=200524
1,192.168.56.101,192.168.56.106,TCP,74,"514  >  54896 [SYN, ACK] Seq=0 Ack=1 Win=5792 Len=0 MSS=1460 SACK_PERM=1 TSval=200524 TSecr=1004440287 WS=64"
1,192.168.56.106,192.168.56.101,TCP,66,54896  >  514 [ACK] Seq=1 Ack=1 Win=64256 Len=0 TSval=1004440287 TSecr=200524
1,192.168.56.101,192.168.56.106,TCP,74,"1099  >  44162 [SYN, ACK] Seq=0 Ack=1 Win=5792 Len=0 MSS=1460 SACK_PERM=1 TSval=200524 TSecr=1004440287 WS=64"
1,192.168.56.106,192.168.56.101,TCP,66,44162  >  1099 [ACK] Seq=1 Ack=1 Win=64256 Len=0 TSval=1004440287 TSecr=200524
1,192.168.56.101,192.168.56.106,TCP,74,"1524  >  54222 [SYN, ACK] Seq=0 Ack=1 Win=5792 Len=0 MSS=1460 SACK_PERM=1 TSval=200524 TSecr=1004440287 WS=64"
1,192.168.56.106,192.168.56.101,TCP,66,54222  >  1524 [ACK] Seq=1 Ack=1 Win=64256 Len=0 TSval=1004440287 TSecr=200524
1,192.168.56.101,192.168.56.106,TCP,74,"2049  >  59086 [SYN, ACK] Seq=0 Ack=1 Win=5792 Len=0 MSS=1460 SACK_PERM=1 TSval=200524 TSecr=1004440287 WS=64"
1,192.168.56.106,192.168.56.101,TCP,66,59086  >  2049 [ACK] Seq=1 Ack=1 Win=64256 Len=0 TSval=1004440287 TSecr=200524
1,192.168.56.101,192.168.56.106,TCP,74,"2121  >  43516 [SYN, ACK] Seq=0 Ack=1 Win=5792 Len=0 MSS=1460 SACK_PERM=1 TSval=200524 TSecr=1004440287 WS=64"
1,192.168.56.106,192.168.56.101,TCP,66,43516  >  2121 [ACK] Seq=1 Ack=1 Win=64256 Len=0 TSval=1004440287 TSecr=200524
1,192.168.56.101,192.168.56.106,TCP,74,"3306  >  42240 [SYN, ACK] Seq=0 Ack=1 Win=5792 Len=0 MSS=1460 SACK_PERM=1 TSval=200524 TSecr=1004440287 WS=64"
1,192.168.56.106,192.168.56.101,TCP,66,42240  >  3306 [ACK] Seq=1 Ack=1 Win=64256 Len=0 TSval=1004440287 TSecr=200524
1,192.168.56.101,192.168.56.106,TCP,74,"5432  >  54786 [SYN, ACK] Seq=0 Ack=1 Win=5792 Len=0 MSS=1460 SACK_PERM=1 TSval=200524 TSecr=1004440287 WS=64"
1,192.168.56.106,192.168.56.101,TCP,66,54786  >  5432 [ACK] Seq=1 Ack=1 Win=64256 Len=0 TSval=1004440287 TSecr=200524
1,192.168.56.101,192.168.56.106,TCP,74,"5900  >  46354 [SYN, ACK] Seq=0 Ack=1 Win=5792 Len=0 MSS=1460 SACK_PERM=1 TSval=200524 TSecr=1004440287 WS=64"
1,192.168.56.106,192.168.56.101,TCP,66,46354  >  5900 [ACK] Seq=1 Ack=1 Win=64256 Len=0 TSval=1004440287 TSecr=200524
1,192.168.56.101,192.168.56.106,TCP,74,"6000  >  51950 [SYN, ACK] Seq=0 Ack=1 Win=5792 Len=0 MSS=1460 SACK_PERM=1 TSval=200524 TSecr=1004440287 WS=64"
1,192.168.56.106,192.168.56.101,TCP,66,51950  >  6000 [ACK] Seq=1 Ack=1 Win=64256 Len=0 TSval=1004440287 TSecr=200524
1,192.168.56.101,192.168.56.106,MySQL,132,Server Greeting proto=10 version=5.0.51a-3ubuntu5
1,192.168.56.106,192.168.56.101,TCP,66,42240  >  3306 [ACK] Seq=1 Ack=67 Win=64256 Len=0 TSval=1004440292 TSecr=200524
1,192.168.56.106,192.168.56.101,TCP,66,"42240  >  3306 [FIN, ACK] Seq=1 Ack=67 Win=64256 Len=0 TSval=1004440293 TSecr=200524"
1,192.168.56.106,192.168.56.101,TCP,74,41992  >  6667 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=1004440293 TSecr=0 WS=128
1,192.168.56.101,192.168.56.106,TCP,74,52456  >  113 [SYN] Seq=0 Win=5840 Len=0 MSS=1460 SACK_PERM=1 TSval=200524 TSecr=0 WS=64
1,192.168.56.106,192.168.56.101,TCP,54,"113  >  52456 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
1,192.168.56.101,192.168.56.106,TCP,74,"6667  >  41992 [SYN, ACK] Seq=0 Ack=1 Win=5792 Len=0 MSS=1460 SACK_PERM=1 TSval=200524 TSecr=1004440293 WS=64"
1,192.168.56.106,192.168.56.101,TCP,66,41992  >  6667 [ACK] Seq=1 Ack=1 Win=64256 Len=0 TSval=1004440294 TSecr=200524
1,192.168.56.101,192.168.56.106,TCP,66,"3306  >  42240 [FIN, ACK] Seq=67 Ack=2 Win=5824 Len=0 TSval=200524 TSecr=1004440293"
1,192.168.56.106,192.168.56.101,TCP,66,42240  >  3306 [ACK] Seq=2 Ack=68 Win=64256 Len=0 TSval=1004440296 TSecr=200524
1,192.168.56.101,192.168.56.106,TCP,125,"2121  >  43516 [PSH, ACK] Seq=1 Ack=1 Win=5824 Len=59 TSval=200524 TSecr=1004440287"
1,192.168.56.106,192.168.56.101,TCP,66,43516  >  2121 [ACK] Seq=1 Ack=60 Win=64256 Len=0 TSval=1004440296 TSecr=200524
1,192.168.56.106,192.168.56.101,TCP,66,"43516  >  2121 [FIN, ACK] Seq=1 Ack=60 Win=64256 Len=0 TSval=1004440297 TSecr=200524"
1,192.168.56.106,192.168.56.101,TCP,74,50662  >  8009 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=1004440297 TSecr=0 WS=128
1,192.168.56.101,192.168.56.106,VNC,78,Server protocol version: 003.003
1,192.168.56.106,192.168.56.101,TCP,66,46354  >  5900 [ACK] Seq=1 Ack=13 Win=64256 Len=0 TSval=1004440297 TSecr=200524
1,192.168.56.101,192.168.56.106,TCP,74,"8009  >  50662 [SYN, ACK] Seq=0 Ack=1 Win=5792 Len=0 MSS=1460 SACK_PERM=1 TSval=200525 TSecr=1004440297 WS=64"
1,192.168.56.106,192.168.56.101,TCP,66,50662  >  8009 [ACK] Seq=1 Ack=1 Win=64256 Len=0 TSval=1004440297 TSecr=200525
1,192.168.56.106,192.168.56.101,TCP,66,"46354  >  5900 [FIN, ACK] Seq=1 Ack=13 Win=64256 Len=0 TSval=1004440298 TSecr=200524"
1,192.168.56.106,192.168.56.101,TCP,74,55020  >  8180 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=1004440298 TSecr=0 WS=128
1,192.168.56.101,192.168.56.106,TCP,74,"8180  >  55020 [SYN, ACK] Seq=0 Ack=1 Win=5792 Len=0 MSS=1460 SACK_PERM=1 TSval=200525 TSecr=1004440298 WS=64"
1,192.168.56.106,192.168.56.101,TCP,66,55020  >  8180 [ACK] Seq=1 Ack=1 Win=64256 Len=0 TSval=1004440298 TSecr=200525
1,192.168.56.101,192.168.56.106,TCP,66,"5900  >  46354 [FIN, ACK] Seq=13 Ack=2 Win=5824 Len=0 TSval=200525 TSecr=1004440298"
1,192.168.56.106,192.168.56.101,TCP,66,46354  >  5900 [ACK] Seq=2 Ack=14 Win=64256 Len=0 TSval=1004440299 TSecr=200525
1,192.168.56.101,192.168.56.106,TCP,66,2121  >  43516 [ACK] Seq=60 Ack=2 Win=5824 Len=0 TSval=200526 TSecr=1004440297
1,192.168.56.101,192.168.56.106,TCP,66,"2121  >  43516 [FIN, ACK] Seq=60 Ack=2 Win=5824 Len=0 TSval=200528 TSecr=1004440297"
1,192.168.56.106,192.168.56.101,TCP,66,43516  >  2121 [ACK] Seq=2 Ack=61 Win=64256 Len=0 TSval=1004440334 TSecr=200528
1,192.168.56.101,192.168.56.106,SSH,104,Server: Protocol (SSH-2.0-OpenSSH_4.7p1 Debian-8ubuntu1)
1,192.168.56.106,192.168.56.101,TCP,66,52958  >  22 [ACK] Seq=1 Ack=39 Win=64256 Len=0 TSval=1004440341 TSecr=200529
1,192.168.56.106,192.168.56.101,TCP,66,"52958  >  22 [FIN, ACK] Seq=1 Ack=39 Win=64256 Len=0 TSval=1004440342 TSecr=200529"
1,192.168.56.101,192.168.56.106,TCP,66,"22  >  52958 [FIN, ACK] Seq=39 Ack=2 Win=5824 Len=0 TSval=200529 TSecr=1004440342"
1,192.168.56.106,192.168.56.101,TCP,66,52958  >  22 [ACK] Seq=2 Ack=40 Win=64256 Len=0 TSval=1004440343 TSecr=200529
1,192.168.56.101,192.168.56.106,TELNET,78,Telnet Data ...
1,192.168.56.106,192.168.56.101,TCP,66,55630  >  23 [ACK] Seq=1 Ack=13 Win=64256 Len=0 TSval=1004440363 TSecr=200531
1,192.168.56.106,192.168.56.101,TCP,66,"55630  >  23 [FIN, ACK] Seq=1 Ack=13 Win=64256 Len=0 TSval=1004440365 TSecr=200531"
1,192.168.56.101,192.168.56.106,TCP,66,"23  >  55630 [FIN, ACK] Seq=13 Ack=2 Win=5824 Len=0 TSval=200531 TSecr=1004440365"
1,192.168.56.106,192.168.56.101,TCP,66,55630  >  23 [ACK] Seq=2 Ack=14 Win=64256 Len=0 TSval=1004440365 TSecr=200531
1,192.168.56.101,192.168.56.106,RSH,117,Server -> Client Data
1,192.168.56.106,192.168.56.101,TCP,66,54896  >  514 [ACK] Seq=1 Ack=52 Win=64256 Len=0 TSval=1004440378 TSecr=200533
1,192.168.56.101,192.168.56.106,TCP,66,"514  >  54896 [FIN, ACK] Seq=52 Ack=1 Win=5824 Len=0 TSval=200533 TSecr=1004440287"
1,192.168.56.106,192.168.56.101,TCP,66,"54896  >  514 [FIN, ACK] Seq=1 Ack=53 Win=64256 Len=0 TSval=1004440379 TSecr=200533"
1,192.168.56.101,192.168.56.106,TCP,66,514  >  54896 [ACK] Seq=53 Ack=2 Win=5824 Len=0 TSval=200533 TSecr=1004440379
1,192.168.56.101,192.168.56.106,FTP,86,Response: 220 (vsFTPd 2.3.4)
1,192.168.56.106,192.168.56.101,TCP,66,35354  >  21 [ACK] Seq=1 Ack=21 Win=64256 Len=0 TSval=1004440383 TSecr=200533
1,192.168.56.106,192.168.56.101,TCP,66,"35354  >  21 [FIN, ACK] Seq=1 Ack=21 Win=64256 Len=0 TSval=1004440383 TSecr=200533"
1,192.168.56.101,192.168.56.106,FTP,76,Response: 500 OOPS: 
1,192.168.56.106,192.168.56.101,TCP,54,35354  >  21 [RST] Seq=2 Win=0 Len=0
1,192.168.56.101,192.168.56.106,FTP,96,Response: vsf_sysutil_recv_peek: no data
1,192.168.56.106,192.168.56.101,TCP,54,35354  >  21 [RST] Seq=2 Win=0 Len=0
1,192.168.56.101,192.168.56.106,EXEC,82,Server -> Client Data
1,192.168.56.106,192.168.56.101,TCP,66,44144  >  512 [ACK] Seq=1 Ack=17 Win=64256 Len=0 TSval=1004440397 TSecr=200535
1,192.168.56.101,192.168.56.106,TCP,66,"512  >  44144 [FIN, ACK] Seq=17 Ack=1 Win=5824 Len=0 TSval=200535 TSecr=1004440287"
1,192.168.56.106,192.168.56.101,TCP,66,"44144  >  512 [FIN, ACK] Seq=1 Ack=18 Win=64256 Len=0 TSval=1004440398 TSecr=200535"
1,192.168.56.101,192.168.56.106,TCP,66,512  >  44144 [ACK] Seq=18 Ack=2 Win=5824 Len=0 TSval=200535 TSecr=1004440398
1,192.168.56.101,192.168.56.106,SMTP,121,S: 220 metasploitable.localdomain ESMTP Postfix (Ubuntu)
1,192.168.56.106,192.168.56.101,TCP,66,35100  >  25 [ACK] Seq=1 Ack=56 Win=64256 Len=0 TSval=1004440452 TSecr=200540
1,192.168.56.101,192.168.56.106,TCP,89,"1524  >  54222 [PSH, ACK] Seq=1 Ack=1 Win=5824 Len=23 TSval=200540 TSecr=1004440287"
1,192.168.56.106,192.168.56.101,TCP,66,54222  >  1524 [ACK] Seq=1 Ack=24 Win=64256 Len=0 TSval=1004440452 TSecr=200540
1,192.168.56.106,192.168.56.101,TCP,66,"35100  >  25 [FIN, ACK] Seq=1 Ack=56 Win=64256 Len=0 TSval=1004440453 TSecr=200540"
1,192.168.56.101,192.168.56.106,TCP,66,"25  >  35100 [FIN, ACK] Seq=56 Ack=2 Win=5824 Len=0 TSval=200540 TSecr=1004440453"
1,192.168.56.106,192.168.56.101,TCP,66,35100  >  25 [ACK] Seq=2 Ack=57 Win=64256 Len=0 TSval=1004440454 TSecr=200540
1,192.168.56.106,192.168.56.101,TCP,66,"54222  >  1524 [FIN, ACK] Seq=1 Ack=24 Win=64256 Len=0 TSval=1004440454 TSecr=200540"
1,192.168.56.101,192.168.56.106,TCP,71,"1524  >  54222 [PSH, ACK] Seq=24 Ack=2 Win=5824 Len=5 TSval=200540 TSecr=1004440454"
1,192.168.56.106,192.168.56.101,TCP,54,54222  >  1524 [RST] Seq=2 Win=0 Len=0
1,192.168.56.101,192.168.56.106,IRC,240,Response (NOTICE) (NOTICE)
1,192.168.56.106,192.168.56.101,TCP,66,41992  >  6667 [ACK] Seq=1 Ack=175 Win=64128 Len=0 TSval=1004441288 TSecr=200624
1,192.168.56.106,192.168.56.101,TCP,66,"41992  >  6667 [FIN, ACK] Seq=1 Ack=175 Win=64128 Len=0 TSval=1004441291 TSecr=200624"
1,192.168.56.101,192.168.56.106,TCP,66,6667  >  41992 [ACK] Seq=175 Ack=2 Win=5824 Len=0 TSval=200625 TSecr=1004441291
1,192.168.56.101,192.168.56.106,TCP,74,"[TCP Retransmission] 80  >  34400 [SYN, ACK] Seq=0 Ack=1 Win=5792 Len=0 MSS=1460 SACK_PERM=1 TSval=200824 TSecr=1004440287 WS=64"
1,192.168.56.106,192.168.56.101,TCP,66,[TCP Dup ACK 2133#1] 34400  >  80 [ACK] Seq=1 Ack=1 Win=64256 Len=0 TSval=1004443289 TSecr=200523
1,192.168.56.106,192.168.56.101,DNS,98,Standard query 0x0006 TXT version.bind
1,192.168.56.106,192.168.56.101,HTTP,84,GET / HTTP/1.0 
1,192.168.56.106,192.168.56.101,Portmap,110,V104316 proc-0 Call (Reply In 2249)
1,192.168.56.106,192.168.56.101,NBSS,84,NBSS Continuation Message
1,192.168.56.106,192.168.56.101,SMB,234,Negotiate Protocol Request
1,192.168.56.101,192.168.56.106,TCP,66,53  >  35678 [ACK] Seq=1 Ack=33 Win=5824 Len=0 TSval=201124 TSecr=1004446288
1,192.168.56.106,192.168.56.101,Rlogin,98,Start Handshake
1,192.168.56.106,192.168.56.101,RMI,73,"JRMI, Version: 2, StreamProtocol"
1,192.168.56.106,192.168.56.101,Portmap,110,V104316 proc-0 Call (Reply In 2261)
1,192.168.56.106,192.168.56.101,TCP,70,"54786  >  5432 [PSH, ACK] Seq=1 Ack=1 Win=64256 Len=4 TSval=1004446289 TSecr=200524 [TCP segment of a reassembled PDU]"
1,192.168.56.101,192.168.56.106,TCP,66,80  >  34400 [ACK] Seq=1 Ack=19 Win=5824 Len=0 TSval=201124 TSecr=1004446288
1,192.168.56.101,192.168.56.106,TCP,66,111  >  41626 [ACK] Seq=1 Ack=45 Win=5824 Len=0 TSval=201124 TSecr=1004446288
1,192.168.56.101,192.168.56.106,TCP,66,139  >  48638 [ACK] Seq=1 Ack=19 Win=5824 Len=0 TSval=201124 TSecr=1004446288
1,192.168.56.106,192.168.56.101,TCP,88,"51950  >  6000 [PSH, ACK] Seq=1 Ack=1 Win=64256 Len=22 TSval=1004446289 TSecr=200524 [TCP segment of a reassembled PDU]"
1,192.168.56.101,192.168.56.106,TCP,66,445  >  44256 [ACK] Seq=1 Ack=169 Win=6912 Len=0 TSval=201124 TSecr=1004446288
1,192.168.56.101,192.168.56.106,TCP,66,2049  >  59086 [ACK] Seq=1 Ack=45 Win=5824 Len=0 TSval=201124 TSecr=1004446289
1,192.168.56.101,192.168.56.106,TCP,66,6000  >  51950 [ACK] Seq=1 Ack=23 Win=5824 Len=0 TSval=201124 TSecr=1004446289
1,192.168.56.101,192.168.56.106,Portmap,102,V104316 proc-0 Reply (Call In 2234)
1,192.168.56.106,192.168.56.101,TCP,66,41626  >  111 [ACK] Seq=45 Ack=37 Win=64256 Len=0 TSval=1004446290 TSecr=201124
1,192.168.56.106,192.168.56.101,TCP,66,"41626  >  111 [FIN, ACK] Seq=45 Ack=37 Win=64256 Len=0 TSval=1004446290 TSecr=201124"
1,192.168.56.101,192.168.56.106,TCP,66,513  >  35548 [ACK] Seq=1 Ack=33 Win=5824 Len=0 TSval=201124 TSecr=1004446289
1,192.168.56.101,192.168.56.106,Rlogin,67,Data: \\001
1,192.168.56.106,192.168.56.101,TCP,66,35548  >  513 [ACK] Seq=33 Ack=2 Win=64256 Len=0 TSval=1004446291 TSecr=201124
1,192.168.56.101,192.168.56.106,Rlogin,95,Data: rlogind: Permission denied.\\r\\n
1,192.168.56.106,192.168.56.101,TCP,66,35548  >  513 [ACK] Seq=33 Ack=31 Win=64256 Len=0 TSval=1004446291 TSecr=201124
1,192.168.56.101,192.168.56.106,TCP,66,"513  >  35548 [RST, ACK] Seq=31 Ack=33 Win=5824 Len=0 TSval=201124 TSecr=1004446291"
1,192.168.56.101,192.168.56.106,TCP,66,1099  >  44162 [ACK] Seq=1 Ack=8 Win=5824 Len=0 TSval=201124 TSecr=1004446289
1,192.168.56.101,192.168.56.106,RMI,82,"JRMI, ProtocolAck"
1,192.168.56.106,192.168.56.101,TCP,66,44162  >  1099 [ACK] Seq=8 Ack=17 Win=64256 Len=0 TSval=1004446291 TSecr=201124
1,192.168.56.101,192.168.56.106,Portmap,94,V104316 proc-0 Reply (Call In 2240)
1,192.168.56.106,192.168.56.101,TCP,66,59086  >  2049 [ACK] Seq=45 Ack=29 Win=64256 Len=0 TSval=1004446292 TSecr=201124
1,192.168.56.101,192.168.56.106,TCP,66,5432  >  54786 [ACK] Seq=1 Ack=5 Win=5824 Len=0 TSval=201124 TSecr=1004446289
1,192.168.56.106,192.168.56.101,TCP,66,"44162  >  1099 [FIN, ACK] Seq=8 Ack=17 Win=64256 Len=0 TSval=1004446292 TSecr=201124"
1,192.168.56.106,192.168.56.101,TCP,66,"59086  >  2049 [FIN, ACK] Seq=45 Ack=29 Win=64256 Len=0 TSval=1004446293 TSecr=201124"
1,192.168.56.101,192.168.56.106,TCP,66,"5432  >  54786 [FIN, ACK] Seq=1 Ack=5 Win=5824 Len=0 TSval=201124 TSecr=1004446289"
1,192.168.56.106,192.168.56.101,TCP,66,"54786  >  5432 [FIN, ACK] Seq=5 Ack=2 Win=64256 Len=0 TSval=1004446293 TSecr=201124"
1,192.168.56.106,192.168.56.101,TCP,74,54798  >  5432 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=1004446293 TSecr=0 WS=128
1,192.168.56.101,192.168.56.106,TCP,66,"6000  >  51950 [FIN, ACK] Seq=1 Ack=23 Win=5824 Len=0 TSval=201124 TSecr=1004446289"
1,192.168.56.106,192.168.56.101,TCP,66,"51950  >  6000 [FIN, ACK] Seq=23 Ack=2 Win=64256 Len=0 TSval=1004446293 TSecr=201124"
1,192.168.56.106,192.168.56.101,TCP,74,51960  >  6000 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=1004446293 TSecr=0 WS=128
1,192.168.56.101,192.168.56.106,TCP,66,5432  >  54786 [ACK] Seq=2 Ack=6 Win=5824 Len=0 TSval=201124 TSecr=1004446293
1,192.168.56.101,192.168.56.106,TCP,74,"5432  >  54798 [SYN, ACK] Seq=0 Ack=1 Win=5792 Len=0 MSS=1460 SACK_PERM=1 TSval=201124 TSecr=1004446293 WS=64"
1,192.168.56.106,192.168.56.101,TCP,66,54798  >  5432 [ACK] Seq=1 Ack=1 Win=64256 Len=0 TSval=1004446293 TSecr=201124
1,192.168.56.101,192.168.56.106,TCP,74,"6000  >  51960 [SYN, ACK] Seq=0 Ack=1 Win=5792 Len=0 MSS=1460 SACK_PERM=1 TSval=201124 TSecr=1004446293 WS=64"
1,192.168.56.106,192.168.56.101,TCP,66,51960  >  6000 [ACK] Seq=1 Ack=1 Win=64256 Len=0 TSval=1004446293 TSecr=201124
1,192.168.56.106,192.168.56.101,TCP,84,"54798  >  5432 [PSH, ACK] Seq=1 Ack=1 Win=64256 Len=18 TSval=1004446293 TSecr=201124 [TCP segment of a reassembled PDU]"
1,192.168.56.101,192.168.56.106,TCP,66,6000  >  51950 [ACK] Seq=2 Ack=24 Win=5824 Len=0 TSval=201124 TSecr=1004446293
1,192.168.56.106,192.168.56.101,X11,78,Initial connection request
1,192.168.56.101,192.168.56.106,TCP,66,5432  >  54798 [ACK] Seq=1 Ack=19 Win=5824 Len=0 TSval=201124 TSecr=1004446293
1,192.168.56.101,192.168.56.106,TCP,66,6000  >  51960 [ACK] Seq=1 Ack=13 Win=5824 Len=0 TSval=201124 TSecr=1004446293
1,192.168.56.101,192.168.56.106,X11,122,Initial connection reply
1,192.168.56.106,192.168.56.101,TCP,66,51960  >  6000 [ACK] Seq=13 Ack=57 Win=64256 Len=0 TSval=1004446293 TSecr=201124
1,192.168.56.106,192.168.56.101,TCP,66,"51960  >  6000 [FIN, ACK] Seq=13 Ack=57 Win=64256 Len=0 TSval=1004446294 TSecr=201124"
1,192.168.56.101,192.168.56.106,TCP,66,"6000  >  51960 [FIN, ACK] Seq=57 Ack=13 Win=5824 Len=0 TSval=201124 TSecr=1004446293"
1,192.168.56.106,192.168.56.101,TCP,66,51960  >  6000 [ACK] Seq=14 Ack=58 Win=64256 Len=0 TSval=1004446294 TSecr=201124
1,192.168.56.101,192.168.56.106,TCP,66,6000  >  51960 [ACK] Seq=58 Ack=14 Win=5824 Len=0 TSval=201124 TSecr=1004446294
1,192.168.56.101,192.168.56.106,TCP,66,"2049  >  59086 [FIN, ACK] Seq=29 Ack=46 Win=5824 Len=0 TSval=201124 TSecr=1004446293"
1,192.168.56.106,192.168.56.101,TCP,66,59086  >  2049 [ACK] Seq=46 Ack=30 Win=64256 Len=0 TSval=1004446294 TSecr=201124
1,192.168.56.101,192.168.56.106,TCP,66,"111  >  41626 [FIN, ACK] Seq=37 Ack=46 Win=5824 Len=0 TSval=201124 TSecr=1004446290"
1,192.168.56.106,192.168.56.101,TCP,66,41626  >  111 [ACK] Seq=46 Ack=38 Win=64256 Len=0 TSval=1004446295 TSecr=201124
1,192.168.56.106,192.168.56.101,TCP,84,"50662  >  8009 [PSH, ACK] Seq=1 Ack=1 Win=64256 Len=18 TSval=1004446298 TSecr=200525 [TCP segment of a reassembled PDU]"
1,192.168.56.106,192.168.56.101,TCP,70,"55020  >  8180 [PSH, ACK] Seq=1 Ack=1 Win=64256 Len=4 TSval=1004446299 TSecr=200525"
1,192.168.56.101,192.168.56.106,TCP,66,8180  >  55020 [ACK] Seq=1 Ack=5 Win=5824 Len=0 TSval=201125 TSecr=1004446299
1,192.168.56.101,192.168.56.106,TCP,66,8009  >  50662 [ACK] Seq=1 Ack=19 Win=5824 Len=0 TSval=201125 TSecr=1004446298
1,192.168.56.101,192.168.56.106,TCP,66,"8009  >  50662 [FIN, ACK] Seq=1 Ack=19 Win=5824 Len=0 TSval=201125 TSecr=1004446298"
1,192.168.56.106,192.168.56.101,TCP,66,"50662  >  8009 [FIN, ACK] Seq=19 Ack=2 Win=64256 Len=0 TSval=1004446307 TSecr=201125"
1,192.168.56.106,192.168.56.101,TCP,74,50670  >  8009 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=1004446308 TSecr=0 WS=128
1,192.168.56.101,192.168.56.106,TCP,66,8009  >  50662 [ACK] Seq=2 Ack=20 Win=5824 Len=0 TSval=201125 TSecr=1004446307
1,192.168.56.101,192.168.56.106,TCP,74,"8009  >  50670 [SYN, ACK] Seq=0 Ack=1 Win=5792 Len=0 MSS=1460 SACK_PERM=1 TSval=201125 TSecr=1004446308 WS=64"
1,192.168.56.106,192.168.56.101,TCP,66,50670  >  8009 [ACK] Seq=1 Ack=1 Win=64256 Len=0 TSval=1004446308 TSecr=201125
1,192.168.56.106,192.168.56.101,AJP13,154,AJP13 Error?
1,192.168.56.101,192.168.56.106,TCP,66,8009  >  50670 [ACK] Seq=1 Ack=89 Win=5824 Len=0 TSval=201126 TSecr=1004446308
1,192.168.56.101,192.168.56.106,TCP,66,"8009  >  50670 [FIN, ACK] Seq=1 Ack=89 Win=5824 Len=0 TSval=201126 TSecr=1004446308"
1,192.168.56.106,192.168.56.101,TCP,66,"50670  >  8009 [FIN, ACK] Seq=89 Ack=2 Win=64256 Len=0 TSval=1004446313 TSecr=201126"
1,192.168.56.106,192.168.56.101,TCP,74,50672  >  8009 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=1004446313 TSecr=0 WS=128
1,192.168.56.101,192.168.56.106,TCP,66,8009  >  50670 [ACK] Seq=2 Ack=90 Win=5824 Len=0 TSval=201126 TSecr=1004446313
1,192.168.56.101,192.168.56.106,TCP,74,"8009  >  50672 [SYN, ACK] Seq=0 Ack=1 Win=5792 Len=0 MSS=1460 SACK_PERM=1 TSval=201126 TSecr=1004446313 WS=64"
1,192.168.56.106,192.168.56.101,TCP,66,50672  >  8009 [ACK] Seq=1 Ack=1 Win=64256 Len=0 TSval=1004446313 TSecr=201126
1,192.168.56.106,192.168.56.101,TCP,226,"50672  >  8009 [PSH, ACK] Seq=1 Ack=1 Win=64256 Len=160 TSval=1004446313 TSecr=201126 [TCP segment of a reassembled PDU]"
1,192.168.56.101,192.168.56.106,TCP,66,8009  >  50672 [ACK] Seq=1 Ack=161 Win=6912 Len=0 TSval=201126 TSecr=1004446313
1,192.168.56.101,192.168.56.106,TCP,66,"5432  >  54798 [FIN, ACK] Seq=1 Ack=19 Win=5824 Len=0 TSval=201127 TSecr=1004446293"
1,192.168.56.106,192.168.56.101,TCP,66,54798  >  5432 [ACK] Seq=19 Ack=2 Win=64256 Len=0 TSval=1004446324 TSecr=201127
1,192.168.56.106,192.168.56.101,TCP,66,"54798  >  5432 [FIN, ACK] Seq=19 Ack=2 Win=64256 Len=0 TSval=1004446324 TSecr=201127"
1,192.168.56.106,192.168.56.101,TCP,74,54806  >  5432 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=1004446324 TSecr=0 WS=128
1,192.168.56.101,192.168.56.106,TCP,66,5432  >  54798 [ACK] Seq=2 Ack=20 Win=5824 Len=0 TSval=201127 TSecr=1004446324
1,192.168.56.101,192.168.56.106,TCP,74,"5432  >  54806 [SYN, ACK] Seq=0 Ack=1 Win=5792 Len=0 MSS=1460 SACK_PERM=1 TSval=201127 TSecr=1004446324 WS=64"
1,192.168.56.106,192.168.56.101,TCP,66,54806  >  5432 [ACK] Seq=1 Ack=1 Win=64256 Len=0 TSval=1004446324 TSecr=201127
1,192.168.56.106,192.168.56.101,PGSQL,234,>
